,time,AHU: Static Pressure Reset Trim And Respond Signal,AHU: Mixed Air Temperature,Outdoor Air Temperature,AHU: Return Air Temperature,VAV: South Zone Room Air Temperature,VAV: Core Zone Room Air Temperature,VAV: North Zone Room Air Temperature,AHU: Supply Air Temperature,VAV: Core Zone Discharge Air Temperature,VAV: North Zone Discharge Air Temperature,VAV: South Zone Discharge Air Temperature,AHU: Supply Air Temperature Reset Trim And Respond Signal,VAV: Core Zone Airflow Rate,VAV: North Zone Airflow Rate,VAV: South Zone Airflow Rate,AHU: Supply Duct Static Pressure Setpoint,AHU: Supply Air Temperature Setpoint,VAV: Core Zone Cooling Loop Signal,VAV: North Zone Cooling Loop Signal,VAV: South Zone Cooling Loop Signal,AHU: Cooling Coil Load,AHU: Cooling Coil Supply Water Flow Rate,VAV: Core Zone Reheat Valve Signal,VAV: Core Zone Discharge Air Damper Position,AHU: Supply Duct Static Pressure,AHU: Exhaust Air Damper Position,AHU: Outdoor Air Damper Position,AHU: Return Airflow Rate,AHU: Return Air Damper Position,AHU: Supply Fan Power Modelica Inaccurate,AHU: Supply Fan Power,VAV: North Zone Reheat Valve Signal,VAV: North Zone Discharge Air Damper Position,AHU: Supply Fan Airflow Rate,VAV: South Zone Reheat Valve Signal,VAV: South Zone Discharge Air Damper Position,AHU: Cooling Coil Supply Water Temperature
10,19440600.0,0.0,18.615112,16.223785,21.821167,21.785126,21.860016,21.837006,17.608276,18.436218,18.436218,18.524384,0.0,0.03374324,0.03374324,0.052264594,112.0,18.300018,0.0,0.0,0.0,42.43046,9.54197e-21,0.0,68.02467,68.881065,31.386433,96.0,0.053215623,26.058996,238.86823,115.811104,0.0,68.02467,0.11976615,0.0,64.99977,8.330017
11,19440660.0,0.0,19.397552,16.216278,21.814178,21.771667,21.859222,21.833588,17.89624,18.092773,18.092773,18.17456,0.0,0.033989977,0.033989977,0.05275309,104.0,18.300018,0.0,0.0,0.0,90.1225,9.54197e-21,0.0,67.007866,75.6979,27.41825,96.0,0.06843439,31.614452,238.65927,120.063446,0.0,67.007866,0.12074483,0.0,64.04268,8.330017
12,19440720.0,0.0,18.668854,16.208801,21.80655,21.757477,21.858032,21.829803,18.467773,18.160767,18.160767,18.197968,0.0,0.033782177,0.033782177,0.052446485,96.0,18.300018,0.0,0.0,0.0,21.575558,9.54197e-21,0.0,66.13196,80.53292,31.867653,96.0,0.051561244,25.385284,238.57933,122.56717,0.0,66.13196,0.12001799,0.0,63.209206,8.330017
13,19440780.0,0.0,17.909271,16.201355,21.799744,21.744263,21.857605,21.826752,18.597809,18.360535,18.360535,18.362457,0.0,0.033498656,0.033498656,0.051986445,92.0,18.300018,0.0,0.0,0.0,-36.270046,9.54197e-21,0.0,65.45395,83.803406,36.172596,96.0,0.035834838,19.358366,238.54492,124.05503,0.0,65.45395,0.11898893,0.0,62.559326,8.330017
14,19440840.0,0.0,17.879028,16.19394,21.793701,21.731964,21.857727,21.824219,18.36557,18.417542,18.417542,18.414764,0.0,0.033151872,0.033151872,0.051401902,88.0,18.300018,0.0,0.0,0.0,-30.637148,9.54197e-21,0.0,64.938446,85.71284,36.05285,96.0,0.03574748,19.526014,238.54314,124.66805,0.0,64.938446,0.117708065,0.0,62.064026,8.330017
15,19440900.0,0.0,18.262878,16.186523,21.787811,21.719788,21.85791,21.821747,18.16803,18.335968,18.335968,18.343475,0.0,0.032788113,0.032788113,0.050776303,84.0,18.300018,0.0,0.0,0.0,1.7845912,9.54197e-21,0.0,64.60312,86.26335,33.615833,96.0,0.043613873,22.937834,238.56741,124.47989,0.0,64.60312,0.11635234,0.0,61.74348,8.330017
16,19440960.0,0.0,18.520172,16.179169,21.7818,21.707886,21.857635,21.81903,18.178558,18.254211,18.254211,18.26648,0.0,0.0324383,0.0324383,0.050168198,80.0,18.300018,0.0,0.0,0.0,18.533003,9.54197e-21,0.0,64.43733,85.61476,32.172985,96.0,0.0481754,24.957823,238.6148,123.6323,0.0,64.43733,0.11504249,0.0,61.58917,8.330017
17,19441020.0,0.0,18.446259,16.171814,21.775818,21.696014,21.85733,21.816315,18.297638,18.248322,18.248322,18.25534,0.0,0.032115795,0.032115795,0.049604792,76.0,18.300018,0.0,0.0,0.0,9.963529,9.54197e-21,0.0,64.42625,84.01258,32.634464,96.0,0.045984384,24.311749,238.68488,122.2879,0.0,64.42625,0.11383242,0.0,61.58726,8.330017
18,19441080.0,0.0,18.251282,16.16452,21.77008,21.684479,21.857208,21.813812,18.363037,18.289856,18.289856,18.289337,0.0,0.031832773,0.031832773,0.04911036,72.0,18.300018,0.0,0.0,0.0,-4.77439,9.54197e-21,0.0,64.55074,81.68629,33.695576,96.0,0.041800335,22.826197,238.77711,120.59529,0.0,64.55074,0.11277073,0.0,61.718864,8.330017
19,19441140.0,0.0,18.176453,16.157257,21.764648,21.67337,21.85736,21.811523,18.335266,18.316956,18.316956,18.313873,0.0,0.031590637,0.031590637,0.04868878,68.0,18.300018,0.0,0.0,0.0,-8.76258,9.54197e-21,0.0,64.789185,78.847435,34.01967,96.0,0.040299457,22.372461,238.89061,118.67542,0.0,64.789185,0.11186397,0.0,61.96219,8.330017
20,19441200.0,0.0,18.242157,16.149994,21.7594,21.662506,21.857605,21.809326,18.27945,18.309753,18.309753,18.308777,0.0,0.031383023,0.031383023,0.048329268,64.0,18.300018,0.0,0.0,0.0,-2.8928144,9.54197e-21,0.0,65.12436,75.65272,33.555656,96.0,0.041563023,23.022083,239.02394,116.60653,0.0,65.12436,0.11108871,0.0,62.29975,8.330017
21,19441260.0,0.0,18.330292,16.142792,21.754303,21.65213,21.857635,21.807129,18.261688,18.28894,18.28894,18.290314,0.0,0.031204227,0.031204227,0.04802145,60.0,18.300018,0.0,0.0,0.0,3.1852403,9.54197e-21,0.0,65.5476,72.194695,33.018814,96.0,0.04312727,23.773657,239.17542,114.4312,0.0,65.5476,0.110423,0.0,62.722527,8.330017
22,19441320.0,0.0,18.353058,16.13562,21.749237,21.641846,21.857666,21.804932,18.280457,18.279053,18.279053,18.28061,0.0,0.031042797,0.031042797,0.047744196,56.0,18.300018,0.0,0.0,0.0,4.047106,9.54197e-21,0.0,66.04049,68.594124,32.872974,96.0,0.04336729,23.977833,239.34268,112.20014,0.0,66.04049,0.10982225,0.0,63.21246,8.330017
23,19441380.0,0.0,18.3172,16.12851,21.744293,21.631714,21.857788,21.802795,18.305298,18.283905,18.283905,18.284027,0.0,0.0308955,0.0308955,0.04749184,52.0,18.300018,0.0,0.0,0.0,1.0790769,9.54197e-21,0.0,66.601746,64.89375,33.045174,96.0,0.042532466,23.73676,239.5245,109.93246,0.0,66.601746,0.109275125,0.0,63.768257,8.330017
24,19441440.0,0.0,18.274109,16.121399,21.73944,21.621735,21.857971,21.80075,18.313324,18.294037,18.294037,18.292786,0.0,0.030757885,0.030757885,0.047256272,48.0,18.300018,0.0,0.0,0.0,-1.8281052,9.54197e-21,0.0,67.22726,61.14087,33.238842,96.0,0.04164543,23.465622,239.71962,107.64811,0.0,67.22726,0.108764604,0.0,64.385864,8.330017
25,19441500.0,0.0,18.264862,16.11435,21.734741,21.611938,21.858215,21.798798,18.302704,18.298706,18.298706,18.297241,0.0,0.030625377,0.030625377,0.04702928,44.0,18.300018,0.0,0.0,0.0,-2.0878696,9.54197e-21,0.0,67.914474,57.372433,33.23409,96.0,0.041447774,23.472273,239.92696,105.36128,0.0,67.914474,0.10827257,0.0,65.0629,8.330017
26,19441560.0,0.0,18.28772,16.10733,21.730133,21.60257,21.858276,21.796814,18.289124,18.29538,18.29538,18.294678,0.0,0.030492822,0.030492822,0.046801664,40.0,18.300018,0.0,0.0,0.0,-0.29739234,9.54197e-21,0.0,68.663185,53.61312,33.05752,96.0,0.041834984,23.71947,240.14572,103.079315,0.0,68.663185,0.10777986,0.0,65.799286,8.330017
27,19441620.0,0.0,18.31073,16.100372,21.725647,21.593323,21.858398,21.79486,18.286438,18.289948,18.289948,18.289886,0.0,0.030355,0.030355,0.046564247,36.0,18.300018,0.0,0.0,0.0,1.1741172,9.54197e-21,0.0,69.47582,49.878986,32.893036,96.0,0.042170674,23.949747,240.3753,100.80496,0.0,69.47582,0.1072669,0.0,66.597595,8.330017
28,19441680.0,0.0,18.312347,16.093414,21.721191,21.584167,21.858551,21.792969,18.293427,18.28833,18.28833,18.288208,0.0,0.030219465,0.030219465,0.046331726,32.333332,18.300018,0.0,0.0,0.0,1.06847,9.54197e-21,0.0,70.353966,46.22983,32.85164,96.0,0.04208956,24.007704,240.60934,98.58185,0.0,70.353966,0.10676347,0.0,67.4593,8.330017
29,19441740.0,0.0,18.299255,16.086548,21.716858,21.575165,21.858734,21.791138,18.30017,18.290558,18.290558,18.289978,0.0,0.03007645,0.03007645,0.046085406,28.666666,18.300018,0.0,0.0,0.0,0.08902437,9.54197e-21,0.0,71.29764,42.671642,32.88692,96.0,0.041734923,23.95831,240.8489,96.401276,0.0,71.29764,0.10623109,0.0,68.384315,8.330017
30,19441800.0,0.0,18.28711,16.079681,21.712616,21.566315,21.859009,21.789368,18.3013,18.293518,18.293518,18.292633,0.0,0.029919546,0.029919546,0.045814395,25.0,18.300018,0.0,0.0,0.0,-0.6650207,9.54197e-21,0.0,72.313866,39.20133,32.91079,96.0,0.04139685,23.924892,241.09488,94.25486,0.0,72.313866,0.10564672,0.0,69.37982,8.330017
31,19441860.0,0.0,18.287537,16.072906,21.708435,21.55783,21.8591,21.787567,18.297272,18.294739,18.294739,18.293884,0.0,0.029892128,0.029892128,0.04578578,25.0,18.300018,0.0,0.0,0.0,-0.5577009,9.54197e-21,0.0,73.37213,36.26101,32.869625,96.0,0.041499052,23.982523,241.27814,92.56416,0.0,73.37213,0.105565846,0.0,70.41317,8.330017
32,19441920.0,0.0,18.296387,16.066132,21.704254,21.549347,21.859161,21.785767,18.293793,18.293945,18.293945,18.293365,0.0,0.029928686,0.029928686,0.045864787,25.0,18.300018,0.0,0.0,0.0,0.051854737,9.54197e-21,0.0,74.39679,33.816875,32.789837,96.0,0.041836187,24.094229,241.41669,91.22398,0.0,74.39679,0.10571901,0.0,71.40764,8.330017
33,19441980.0,0.0,18.303467,16.059418,21.700043,21.540894,21.859222,21.783966,18.293854,18.292969,18.292969,18.292572,0.0,0.03000458,0.03000458,0.046010524,25.0,18.300018,0.0,0.0,0.0,0.46349156,9.54197e-21,0.0,75.38203,31.755762,32.725136,96.0,0.042186864,24.18481,241.52223,90.142075,0.0,75.38203,0.10601595,0.0,72.35991,8.330017
34,19442040.0,0.0,18.303284,16.052765,21.6958,21.53241,21.859253,21.782135,18.296692,18.293213,18.293213,18.292847,0.0,0.030109858,0.030109858,0.046205226,25.0,18.300018,0.0,0.0,0.0,0.36689356,9.54197e-21,0.0,76.3175,30.023758,32.702847,96.0,0.0424425,24.216011,241.59964,89.27743,0.0,76.3175,0.10642201,0.0,73.26043,8.330017
35,19442100.0,0.0,18.298248,16.046173,21.691528,21.523895,21.859222,21.780273,18.299103,18.294678,18.294678,18.294159,0.0,0.030235013,0.030235013,0.046431985,25.0,18.300018,0.0,0.0,0.0,-0.0045556193,9.54197e-21,0.0,77.19251,28.576002,32.706024,96.0,0.04264342,24.211569,241.65396,88.59356,0.0,77.19251,0.1068994,0.0,74.0994,8.330017
36,19442160.0,0.0,18.29425,16.039612,21.687195,21.515594,21.858948,21.77829,18.299286,18.296173,18.296173,18.295654,0.0,0.03037473,0.03037473,0.04668176,25.0,18.300018,0.0,0.0,0.0,-0.25498748,9.54197e-21,0.0,78.00123,27.37346,32.70236,96.0,0.042891018,24.216696,241.6888,88.063,0.0,78.00123,0.10742906,0.0,74.87169,8.330017
37,19442220.0,0.0,18.2948,16.033112,21.682861,21.507202,21.858612,21.776276,18.29773,18.296753,18.296753,18.296326,0.0,0.030523408,0.030523408,0.04694489,25.0,18.300018,0.0,0.0,0.0,-0.18281627,9.54197e-21,0.0,78.7391,26.381296,32.67376,96.0,0.043238387,24.256737,241.7078,87.660164,0.0,78.7391,0.10799004,0.0,75.57347,8.330017
38,19442280.0,0.0,18.297302,16.026642,21.678467,21.49881,21.858246,21.7742,18.29663,18.296661,18.296661,18.296356,0.0,0.030675568,0.030675568,0.047211986,25.0,18.300018,0.0,0.0,0.0,0.00026257645,9.54197e-21,0.0,79.40422,25.567392,32.635506,96.0,0.04362489,24.310295,241.71442,87.361305,0.0,79.40422,0.10856244,0.0,76.20355,8.330017
39,19442340.0,0.0,18.299408,16.020233,21.674011,21.490326,21.857788,21.772095,18.296478,18.296417,18.296417,18.296204,0.0,0.030829765,0.030829765,0.04748079,25.0,18.300018,0.0,0.0,0.0,0.13306339,9.54197e-21,0.0,79.996475,24.908895,32.60045,96.0,0.04400326,24.359373,241.7106,87.15169,0.0,79.996475,0.10913915,0.0,76.7622,8.330017
40,19442400.0,0.0,18.299652,16.013885,21.669495,21.481842,21.8573,21.769928,18.297302,18.296387,18.296387,18.296234,0.0,0.030983947,0.030983947,0.04774777,25.0,18.300018,0.0,0.0,0.0,0.12703305,9.54197e-21,0.0,80.51592,24.386452,32.575943,96.0,0.044345394,24.393684,241.69801,87.019005,0.0,80.51592,0.10971475,0.0,77.249825,8.330017
41,19442460.0,0.0,18.297974,16.007599,21.664978,21.47348,21.856567,21.7677,18.298126,18.296814,18.296814,18.296661,0.0,0.031134447,0.031134447,0.048006758,25.0,18.300018,0.0,0.0,0.0,0.001493685,9.54197e-21,0.0,80.96397,23.979742,32.56122,96.0,0.044647217,24.414295,241.67906,86.94776,0.0,80.96397,0.110274985,0.0,77.66834,8.330017
42,19442520.0,0.0,18.296722,16.001373,21.6604,21.465088,21.855774,21.76538,18.298218,18.297241,18.297241,18.297089,0.0,0.031278983,0.031278983,0.048254106,25.0,18.300018,0.0,0.0,0.0,-0.08113506,9.54197e-21,0.0,81.34412,23.670942,32.543488,96.0,0.044949334,24.439114,241.65562,86.92555,0.0,81.34412,0.11081155,0.0,78.02159,8.330017
43,19442580.0,0.0,18.296509,15.995178,21.655792,21.456665,21.85492,21.763031,18.29773,18.297485,18.297485,18.297363,0.0,0.03141701,0.03141701,0.048488986,25.0,18.300018,0.0,0.0,0.0,-0.078360334,9.54197e-21,0.0,81.658485,23.449535,32.519142,96.0,0.045263693,24.473206,241.62857,86.94604,0.0,81.658485,0.111322656,0.0,78.31183,8.330017
44,19442640.0,0.0,18.29718,15.989075,21.651154,21.448212,21.854034,21.76065,18.297272,18.297455,18.297455,18.297363,0.0,0.03154627,0.03154627,0.048707828,25.0,18.300018,0.0,0.0,0.0,-0.021631384,9.54197e-21,0.0,81.91252,23.300182,32.489975,96.0,0.045580458,24.514038,241.59956,86.998215,0.0,81.91252,0.11180027,0.0,78.544655,8.330017
45,19442700.0,0.0,18.297882,15.983002,21.646484,21.439728,21.853119,21.75824,18.29712,18.297333,18.297333,18.297302,0.0,0.031666137,0.031666137,0.048909795,25.0,18.300018,0.0,0.0,0.0,0.029244812,9.54197e-21,0.0,82.11008,23.21379,32.460575,96.0,0.04588249,24.555197,241.5694,87.07628,0.0,82.11008,0.112241946,0.0,78.724,8.330017
46,19442760.0,0.0,18.298096,15.97702,21.641846,21.431458,21.85199,21.755768,18.297272,18.297241,18.297241,18.297241,0.0,0.03177601,0.03177601,0.049094003,25.0,18.300018,0.0,0.0,0.0,0.04063418,9.54197e-21,0.0,82.25464,23.183075,32.433704,96.0,0.046159193,24.592815,241.53871,87.17561,0.0,82.25464,0.112646006,0.0,78.85332,8.330017
47,19442820.0,0.0,18.29773,15.971069,21.637177,21.423157,21.85086,21.753265,18.297485,18.297302,18.297302,18.297302,0.0,0.031874858,0.031874858,0.049259026,25.0,18.300018,0.0,0.0,0.0,0.013537094,9.54197e-21,0.0,82.35354,23.196032,32.40954,96.0,0.04640818,24.626646,241.50858,87.288315,0.0,82.35354,0.11300883,0.0,78.939804,8.330017
48,19442880.0,0.0,18.297241,15.96521,21.632507,21.414856,21.84967,21.750732,18.297577,18.297424,18.297424,18.297394,0.0,0.031962525,0.031962525,0.049404796,25.0,18.300018,0.0,0.0,0.0,-0.017923586,9.54197e-21,0.0,82.411224,23.246283,32.38551,96.0,0.046638247,24.660288,241.47948,87.41061,0.0,82.411224,0.113329984,0.0,78.98776,8.330017
49,19442940.0,0.0,18.296967,15.959412,21.627808,21.406555,21.84848,21.7482,18.297455,18.297516,18.297516,18.297485,0.0,0.032038905,0.032038905,0.04953132,25.0,18.300018,0.0,0.0,0.0,-0.030795002,9.54197e-21,0.0,82.431595,23.328686,32.35985,96.0,0.04685551,24.696205,241.45177,87.5395,0.0,82.431595,0.113609314,0.0,79.00092,8.330017
50,19443000.0,0.0,18.297058,15.953644,21.623108,21.398254,21.847229,21.745605,18.297302,18.297485,18.297485,18.297485,0.0,0.032104086,0.032104086,0.049638875,25.0,18.300018,0.0,0.0,0.0,-0.018209012,9.54197e-21,0.0,82.422165,23.433922,32.331917,96.0,0.04706247,24.735315,241.426,87.66971,0.0,82.422165,0.11384728,0.0,78.98645,8.330017
51,19443060.0,0.0,18.297363,15.947968,21.618439,21.390198,21.845886,21.743042,18.29718,18.297424,18.297424,18.297424,0.0,0.032158244,0.032158244,0.049727872,25.0,18.300018,0.0,0.0,0.0,0.0052865497,9.54197e-21,0.0,82.38624,23.55835,32.302864,96.0,0.04725529,24.775991,241.40234,87.799355,0.0,82.38624,0.114044614,0.0,78.94747,8.330017
52,19443120.0,0.0,18.297455,15.942352,21.6138,21.382141,21.844543,21.740417,18.29721,18.297363,18.297363,18.297394,0.0,0.0322019,0.0322019,0.04979924,25.0,18.300018,0.0,0.0,0.0,0.01217452,9.54197e-21,0.0,82.32979,23.695374,32.274773,96.0,0.0474274,24.815321,241.38106,87.92516,0.0,82.32979,0.11420333,0.0,78.88963,8.330017
53,19443180.0,0.0,18.297363,15.936829,21.609192,21.374115,21.84314,21.737823,18.297272,18.297363,18.297363,18.297394,0.0,0.03223588,0.03223588,0.0498544,25.0,18.300018,0.0,0.0,0.0,0.00511185,9.54197e-21,0.0,82.25831,23.839262,32.247578,96.0,0.047580343,24.853394,241.36224,88.04467,0.0,82.25831,0.11432645,0.0,78.81809,8.330017
54,19443240.0,0.0,18.29721,15.931335,21.604553,21.36612,21.841766,21.73523,18.297272,18.297394,18.297394,18.297394,0.0,0.032260824,0.032260824,0.04989447,25.0,18.300018,0.0,0.0,0.0,-0.004690892,9.54197e-21,0.0,82.175255,23.986584,32.220505,96.0,0.047717914,24.891289,241.34593,88.15657,0.0,82.175255,0.11441641,0.0,78.73611,8.330017
55,19443300.0,0.0,18.29712,15.925934,21.599976,21.358124,21.840393,21.732605,18.297272,18.297394,18.297394,18.297424,0.0,0.032277346,0.032277346,0.04992049,25.0,18.300018,0.0,0.0,0.0,-0.009304693,9.54197e-21,0.0,82.08347,24.134544,32.193005,96.0,0.047843095,24.929794,241.33208,88.25988,0.0,82.08347,0.11447547,0.0,78.64635,8.330017
56,19443360.0,0.0,18.29718,15.920593,21.595459,21.350403,21.838928,21.730011,18.29721,18.297394,18.297394,18.297394,0.0,0.032286577,0.032286577,0.049934343,25.0,18.300018,0.0,0.0,0.0,-0.0028946626,9.54197e-21,0.0,81.98747,24.278751,32.16474,96.0,0.047958884,24.969364,241.32065,88.353226,0.0,81.98747,0.11450778,0.0,78.55304,8.330017
57,19443420.0,0.0,18.297272,15.915344,21.590942,21.342712,21.837433,21.727417,18.29718,18.297363,18.297363,18.297394,0.0,0.032289635,0.032289635,0.04993793,25.0,18.300018,0.0,0.0,0.0,0.003687366,9.54197e-21,0.0,81.89066,24.416145,32.1365,96.0,0.048064336,25.008902,241.31146,88.43602,0.0,81.89066,0.11451745,0.0,78.459366,8.330017
58,19443480.0,0.0,18.297302,15.910156,21.586487,21.335083,21.835968,21.724854,18.29721,18.297333,18.297333,18.297363,0.0,0.032287136,0.032287136,0.049932282,25.0,18.300018,0.0,0.0,0.0,0.00602427,9.54197e-21,0.0,81.79465,24.5453,32.108627,96.0,0.048159212,25.047918,241.30443,88.50808,0.0,81.79465,0.114506796,0.0,78.36684,8.330017
59,19443540.0,0.0,18.297302,15.905029,21.582031,21.327484,21.834534,21.72226,18.297241,18.297333,18.297333,18.297363,0.0,0.032280374,0.032280374,0.049919575,25.0,18.300018,0.0,0.0,0.0,0.0038824836,9.54197e-21,0.0,81.70233,24.663912,32.081238,96.0,0.048245262,25.086266,241.29929,88.56946,0.0,81.70233,0.11448055,0.0,78.27815,8.330017
60,19443600.0,0.0,18.297272,15.899994,21.577606,21.319916,21.833069,21.719696,18.297272,18.297363,18.297363,18.297363,0.0,0.032270093,0.032270093,0.04990107,25.0,18.300018,0.0,0.0,0.0,0.0010367534,9.54197e-21,0.0,81.615,24.771097,32.054092,96.0,0.04832457,25.124273,241.2959,88.62042,0.0,81.615,0.114441454,0.0,78.1945,8.330017
61,19443660.0,0.0,18.297363,15.895142,21.573303,21.312683,21.831573,21.717194,18.297302,18.297363,18.297363,18.297363,0.0,0.032256924,0.032256924,0.049877807,25.0,18.300018,0.0,0.0,0.0,0.0032677276,9.54197e-21,0.0,81.5336,24.866228,32.027084,96.0,0.048398532,25.162083,241.2941,88.661285,0.0,81.5336,0.114391826,0.0,78.11677,8.330017
62,19443720.0,0.0,18.297485,15.890503,21.569061,21.305511,21.830048,21.71466,18.297333,18.297394,18.297394,18.297394,0.0,0.03224197,0.03224197,0.049851667,25.0,18.300018,0.0,0.0,0.0,0.008796846,9.54197e-21,0.0,81.4595,24.948814,32.000576,96.0,0.048467733,25.199192,241.29358,88.69296,0.0,81.4595,0.11433576,0.0,78.04621,8.330017
63,19443780.0,0.0,18.297638,15.886078,21.56482,21.29837,21.828552,21.712158,18.297394,18.297394,18.297394,18.297424,0.0,0.0322258,0.0322258,0.049823597,25.0,18.300018,0.0,0.0,0.0,0.012705647,9.54197e-21,0.0,81.39312,25.018951,31.974932,96.0,0.048531808,25.235092,241.29416,88.7161,0.0,81.39312,0.11427532,0.0,77.98316,8.330017
64,19443840.0,0.0,18.29773,15.881897,21.560638,21.29129,21.827087,21.709686,18.297516,18.297455,18.297455,18.297455,0.0,0.032208864,0.032208864,0.049794354,25.0,18.300018,0.0,0.0,0.0,0.012664766,9.54197e-21,0.0,81.33467,25.076832,31.95034,96.0,0.048590854,25.269526,241.29572,88.731316,0.0,81.33467,0.11421218,0.0,77.92785,8.330017
